InvoiceId,OrderDate,CustomerName,ShipPostalCode,ShipCity,ShipState,ShipCountry,ShipMode,BalanceDue,SubTotal,DiscountPercent,DiscountAmount,ShippingAmount,InvoiceTotal,OrderId,ProductName,SubCategory,Category,ProductId,Quantity,UnitPrice,ItemSubTotal
20110,2024-07-27,Sofia Müller,24409,New York,New York,United States,First Class,2528.84,3100.6,0.2,620.12,48.36,2528.84,UN-2013-SO1249314-45869,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-3686,1.0,2.9119,2.91
20203,2025-03-07,Nguyen Minh Anh,18257,Munich,Bavaria,Germany,First Class,282.02,258.69,0.075,19.4,42.73,282.02,GE-2015-NG6147356-42616,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-8362,3.0,17.8008,53.4
20084,2024-10-19,Elina Virtanen,45839,San Francisco,California,United States,Same Day,1044.26,1090.75,0.075,81.81,35.32,1044.26,UN-2015-EL8922533-43993,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-7292,6.0,53.6209,321.73
20192,2024-12-10,David Philippe,55719,San Francisco,California,United States,Standard Class,5224.56,6105.51,0.15,915.83,34.88,5224.56,UN-2014-DA3044708-49395,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-7204,6.0,516.4249,3098.55
20102,2025-03-20,Daniel Romero,61717,Da Nang,Da Nang,Vietnam,First Class,6690.14,6998.03,0.05,349.9,42.01,6690.14,VI-2014-DA3073474-47451,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-3799,3.0,639.2949,1917.88
20247,2024-05-04,David Philippe,48185,Da Nang,Da Nang,Vietnam,First Class,1895.3,2204.28,0.15,330.64,21.66,1895.3,VI-2015-DA9376917-42280,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-3459,1.0,62.785,62.79
20173,2024-11-11,Mikko Laine,42963,Madrid,Madrid,Spain,First Class,10827.75,12015.86,0.1,1201.59,13.48,10827.75,SP-2016-MI3829240-49696,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-1840,4.0,465.6435,1862.57
20165,2023-10-20,Aisha Khan,20193,Madrid,Madrid,Spain,Same Day,3123.36,3103.96,,,19.4,3123.36,SP-2016-AI7492570-49202,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-8311,2.0,129.5711,259.14
20144,2025-08-14,Aisha Khan,73952,Turku,Southwest Finland,Finland,Standard Class,1851.07,2256.13,0.2,451.23,46.17,1851.07,FI-2013-AI8452417-44668,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-3155,2.0,182.5437,365.09
20011,2024-07-28,Elina Virtanen,,Da Nang,Da Nang,Vietnam,First Class,8961.84,8940.7,,,21.14,8961.84,VI-2016-EL5476583-45573,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-5146,1.0,575.1856,575.19
20212,2025-10-05,Elina Virtanen,65706,Munich,Bavaria,Germany,Same Day,1852.17,1935.41,0.05,96.77,13.53,1852.17,GE-2013-EL5152562-47546,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-9169,6.0,227.2673,1363.6
20012,2023-03-08,Bruce Degenhardt,75613,San Francisco,California,United States,Second Class,9564.55,11905.51,0.2,2381.1,40.14,9564.55,UN-2016-BR2785277-44889,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-9084,2.0,7.47,14.94
20113,2025-09-25,Aisha Khan,28072,Helsinki,Uusimaa,Finland,Same Day,1178.64,1226.44,0.075,91.98,44.18,1178.64,FI-2015-AI8151684-41768,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-8794,5.0,37.5583,187.79
20194,2024-04-18,Elina Virtanen,45537,Hanoi,Hanoi,Vietnam,Standard Class,2605.68,2587.34,0.0,0.0,18.34,2605.68,VI-2013-EL2832517-49614,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-1107,2.0,319.3636,638.73
20236,2025-05-22,Aaron Bergman,9942,Valencia,Valencian Community,Spain,Standard Class,3339.98,3478.48,0.05,173.92,35.42,3339.98,SP-2015-AA9230960-43737,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-4401,1.0,166.1634,166.16
20134,2024-11-11,Bruce Degenhardt,87518,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,404.17,393.44,0.05,19.67,30.4,404.17,VI-2014-BR9511700-41215,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-6718,1.0,243.9647,243.96
20171,not-a-date,Sofia Müller,36353,Madrid,Madrid,Spain,First Class,2853.19,2988.56,0.05,149.43,14.06,2853.19,SP-2012-SO9692311-42507,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-5889,3.0,584.9693,1754.91
20000,2024-09-15,Nguyen Minh Anh,39371,Berlin,Berlin,Germany,Second Class,3184.58,3435.49,0.075,257.66,6.75,3184.58,GE-2012-NG2458591-49674,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-2784,4.0,617.2435,2468.97
20033,2023-12-30,Corey Catlett,36804,Tampere,Pirkanmaa,Finland,First Class,8259.55,8676.84,0.05,433.84,16.55,8259.55,FI-2014-CO7117837-40653,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-5659,10.0,712.6472,7126.47
20043,2024-02-12,Daniel Romero,47196,Da Nang,Da Nang,Vietnam,Standard Class,812.47,763.11,0.0,0.0,49.36,812.47,VI-2012-DA4940441-45085,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-3906,5.0,62.9548,314.77
20217,2025-04-20,Elina Virtanen,28889,Valencia,Valencian Community,Spain,Same Day,1770.46,1771.33,0.075,132.85,15.11,1770.46,SP-2015-EL3503456-44913,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-1587,1.0,6.3796,6.38
20020,2023-07-04,Corey Catlett,54588,Berlin,Berlin,Germany,First Class,631.67,668.89,0.1,66.89,29.67,631.67,GE-2013-CO4214348-43116,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-7038,4.0,10.2026,40.81
20219,2023-12-01,Corey Catlett,51931,Tampere,Pirkanmaa,Finland,Standard Class,3173.0,3374.5,0.075,253.09,51.59,3173.0,FI-2013-CO6540893-41295,"Smartphone, 128GB (Midnight)",Binders,Furniture,TEC-PH-8001,6.0,338.9555,2033.73
20159,2025-01-24,Sofia Müller,75038,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,1384.44,1718.62,0.2,343.72,9.54,1384.44,VI-2014-SO9712003-44369,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-3204,1.0,16.1978,16.2
20069,2025-11-06,David Philippe,30329,Barcelona,Catalonia,Spain,Second Class,2010.5,1960.28,,,50.22,2010.5,SP-2012-DA5235884-47827,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-6393,6.0,254.2968,1525.78
20127,2025-07-30,Sofia Müller,26932,Da Nang,Da Nang,Vietnam,Same Day,891.23,933.78,0.1,93.38,50.83,891.23,VI-2016-SO4860617-48196,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-4425,10.0,30.5275,305.28
20009,2024-08-21,Mikko Laine,76255,Tampere,Pirkanmaa,Finland,Same Day,80.12,53.31,0.1,5.33,32.14,80.12,FI-2014-MI4679591-42266,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-9666,1.0,8.804,8.8
20032,2025-07-24,Elina Virtanen,21367,Tampere,Pirkanmaa,Finland,First Class,1757.93,1707.03,,,50.9,1757.93,FI-2012-EL3500715-48938,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-5705,4.0,53.4014,213.61
20124,2025-08-25,Corey Catlett,73771,Munich,Bavaria,Germany,Same Day,2263.66,2788.1,0.2,557.62,33.18,2263.66,GE-2015-CO5582979-43531,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-5254,6.0,7.7514,46.51
20248,2024-01-11,Corey Catlett,32707,Valencia,Valencian Community,Spain,First Class,827.12,857.0,0.075,64.27,34.39,827.12,SP-2015-CO9040224-49539,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-6797,1.0,13.8286,13.83
20131,2025-01-25,Nguyen Minh Anh,53655,Ho Chi Minh City,Ho Chi Minh,,Second Class,3494.04,3845.54,0.1,384.55,33.05,3494.04,VI-2012-NG9564488-41868,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-9514,5.0,12.3576,61.79
20031,2025-07-16,Bruce Degenhardt,15893,Berlin,Berlin,Germany,First Class,2103.23,2057.46,0.0,0.0,45.77,2103.23,GE-2014-BR3194789-44291,"Executive Desk, L-Shape (Espresso)",Phones,Furniture,FUR-TA-4812,2.0,935.4804,1870.96
20225,2024-07-17,David Philippe,82174,San Francisco,California,NULL,Standard Class,2347.07,2521.97,0.075,189.15,14.25,2347.07,UN-2014-DA9197701-48037,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-2936,1.0,319.9008,319.9
20188,2025-04-18,Sofia Müller,51845,Tampere,Pirkanmaa,Finland,First Class,3972.31,3943.05,,,29.26,3972.31,FI-2016-SO2843740-43125,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-2932,2.0,1049.6733,2099.35
20119,2023-06-15,Bruce Degenhardt,88696,Da Nang,Da Nang,Vietnam,Standard Class,2026.86,2233.51,0.1,223.35,16.7,2026.86,VI-2014-BR2738129-49468,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-7783,1.0,8.6731,8.67
20092,2024-02-05,Bruce Degenhardt,13909,Hamburg,Hamburg,Germany,First Class,3923.48,4103.01,0.05,205.15,25.62,3923.48,GE-2014-BR1941524-44806,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-4478,1.0,30.9841,30.98
20140,2025-02-15,Bruce Degenhardt,96105,Cologne,North Rhine-Westphalia,Germany,Same Day,4284.98,4732.51,0.1,473.25,25.72,4284.98,GE-2013-BR2421349-45072,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-5614,2.0,65.7333,131.47
20139,2025-01-05,Daniel Romero,44567,Madrid,Madrid,Spain,Same Day,2496.6,3104.16,0.2,620.83,13.27,2496.6,SP-2014-DA5227787-49874,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-5919,6.0,116.9991,701.99
20149,2023-08-16,Aaron Bergman,39431,San Francisco,California,United States,First Class,1223.53,1513.12,0.2,302.62,13.03,1223.53,UN-2014-AA2662338-45493,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-1100,1.0,711.5015,711.5
20222,2024-04-23,Corey Catlett,41369,Hanoi,Hanoi,Vietnam,Standard Class,3322.67,3596.6,0.1,359.66,40.68,3322.67,VI-2014-CO7386444-47639,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Furniture,OFF-BI-7488,10.0,8.1599,81.6
20237,2024-03-16,Mikko Laine,59816,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,675.79,784.41,0.15,117.66,9.04,675.79,VI-2016-MI5955645-44037,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-3877,2.0,262.1214,524.24
20008,2024-12-05,Nguyen Minh Anh,85535,Tampere,Pirkanmaa,Finland,Same Day,8056.37,8037.81,0.0,0.0,18.56,8056.37,FI-2015-NG3396987-44339,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-8849,5.0,9.9725,49.86
20077,2024-07-26,Aisha Khan,13986,Valencia,Valencian Community,Spain,Second Class,430.74,470.59,0.1,47.06,7.21,430.74,SP-2016-AI1348050-44415,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-3224,5.0,72.6311,363.16
20108,2023-09-05,Nguyen Minh Anh,94224,Hamburg,Hamburg,Germany,First Class,2372.6,2324.32,0.0,0.0,48.28,2372.6,GE-2012-NG6595355-43990,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-9797,3.0,237.2398,711.72
20097,2024-10-27,Bruce Degenhardt,9438,Valencia,Valencian Community,Spain,Same Day,3402.15,4199.29,0.2,839.86,42.72,3402.15,SP-2014-BR1135861-49272,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-7782,1.0,1443.3504,1443.35
20061,2025-11-16,David Philippe,36546,Valencia,Valencian Community,Spain,Standard Class,2963.05,3062.69,0.05,153.13,53.49,2963.05,SP-2014-DA5118725-41419,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-6169,6.0,115.024,690.14
20146,1999-03-21,Elina Virtanen,35438,Barcelona,Catalonia,Spain,Second Class,2940.06,2899.8,,,40.26,2940.06,SP-2013-EL3321942-44096,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-6434,3.0,31.2902,93.87
20162,2023-06-27,Daniel Romero,51987,Valencia,Valencian Community,Spain,Same Day,2409.09,2396.24,,,12.85,2409.09,SP-2014-DA9608154-42621,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-5595,1.0,195.3118,195.31
20180,2023-04-18,Daniel Romero,33772,Barcelona,Catalonia,Spain,Same Day,3038.53,3190.37,0.05,159.52,7.68,3038.53,SP-2013-DA4609524-49557,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-9753,1.0,15.5616,39.72
20185,2023-12-13,Aaron Bergman,61850,Tampere,Pirkanmaa,Finland,Second Class,1410.34,1449.94,0.05,72.5,32.9,1410.34,FI-2015-AA6020319-49727,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-4070,10.0,5.5706,55.71
20104,2025-10-07,Bruce Degenhardt,95098,Seattle,Washington,United States,Same Day,6338.71,6316.97,,,21.74,6338.71,UN-2012-BR3345069-40742,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-6050,3.0,982.38,2947.14
20158,2025-03-02,Aisha Khan,95949,Austin,Texas,United States,Standard Class,1078.18,1070.52,0.075,80.29,53.92,1078.18,UN-2014-AI3088344-46029,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-7780,1.0,286.366,286.37
20051,2023-04-11,Mikko Laine,69957,Tampere,Pirkanmaa,Finland,Same Day,5044.57,6272.65,0.2,1254.53,26.45,5044.57,FI-2012-MI6901533-44892,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-7088,5.0,225.8915,1129.46
20111,2023-04-03,Sofia Müller,54882,Helsinki,Uusimaa,Finland,First Class,834.11,788.1,,,46.01,834.11,FI-2013-SO8062546-48619,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-4541,6.0,82.3246,493.95
20019,2024-03-25,Daniel Romero,22704,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,2825.78,2998.13,0.075,224.86,52.51,2825.78,VI-2014-DA8106470-46735,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-7131,1.0,740.0091,740.01
20126,2023-03-17,Nguyen Minh Anh,59607,Turku,Southwest Finland,Finland,Second Class,6015.22,6319.6,0.05,315.98,11.6,6015.22,FI-2013-NG5286905-44742,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-2517,5.0,367.218,1836.09
20041,2025-07-10,Corey Catlett,98778,New York,New York,United States,Second Class,5160.81,5677.73,0.1,567.77,50.85,5160.81,UN-2016-CO6049101-46653,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-8907,6.0,565.5583,3393.35
20094,2024-07-07,David Philippe,96535,Tampere,Pirkanmaa,Finland,Second Class,1997.25,2138.6,0.075,160.39,19.04,1997.25,FI-2013-DA8736811-44161,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-8921,6.0,5.1036,30.62
20182,2023-06-02,Corey Catlett,16705,Ho Chi Minh City,Ho Chi Minh,Vietnam,Second Class,1054.7,1104.83,0.075,82.86,32.73,1054.7,VI-2014-CO5841933-41204,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-3347,1.0,10.2214,10.22
20013,2024-01-09,Aaron Bergman,41274,Turku,Southwest Finland,Finland,First Class,492.03,480.88,,,11.15,492.03,FI-2016-AA6438436-48005,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-3174,2.0,31.1863,62.37
20096,2024-07-26,David Philippe,49599,Da Nang,Da Nang,Vietnam,Second Class,2670.87,2644.89,0.0,0.0,25.98,2670.87,VI-2015-DA9106886-41747,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-7350,6.0,119.3842,716.31
20070,2023-07-31,Mikko Laine,17026,Ho Chi Minh City,Ho Chi Minh,Vietnam,Second Class,4116.43,4104.92,0.0,0.0,11.51,4116.43,VI-2013-MI6097514-41395,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-1721,10.0,162.0625,1620.63
20046,2023-06-12,Elina Virtanen,52762,Helsinki,Uusimaa,Finland,First Class,300.9,313.75,0.15,47.06,34.21,300.9,FI-2015-EL3237058-47612,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-8649,1.0,3.031,3.03
20055,2025-07-12,Bruce Degenhardt,20735,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,1494.95,1454.19,0.0,0.0,40.76,1494.95,VI-2012-BR1873851-45733,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-6119,1.0,646.5359,646.54
20238,2025-04-18,Sofia Müller,33535,Madrid,Madrid,Spain,Standard Class,752.65,695.79,,,56.86,752.65,SP-2014-SO2787627-41499,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-4438,3.0,68.0778,204.23
20048,2024-07-20,Bruce Degenhardt,78327,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,626.71,582.47,,,44.24,626.71,VI-2013-BR5606980-47206,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-5532,6.0,99999.9999,508.09
20170,2025-06-17,Mikko Laine,29766,Helsinki,Uusimaa,Finland,Second Class,5147.23,5518.72,0.075,413.9,42.41,5147.23,FI-2014-MI2244282-47372,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-2927,2.0,130.769,261.54
20060,2023-10-04,Corey Catlett,57472,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,4610.79,5384.81,0.15,807.72,33.7,4610.79,VI-2013-CO8306261-42885,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-2875,1.0,463.9448,463.94
20098,2024-10-08,Nguyen Minh Anh,89684,Hamburg,Hamburg,Germany,Standard Class,1320.18,1498.38,0.15,224.76,46.56,1320.18,GE-2013-NG4189885-44106,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-9422,1.0,14.0565,14.22
20085,2026-01-05,Sofia Müller,19150,Hanoi,Hanoi,Vietnam,Standard Class,3545.45,3679.28,0.05,183.96,50.13,3545.45,VI-2015-SO6702160-48318,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-6218,2.0,1.9909,3.98
20218,2024-07-07,Nguyen Minh Anh,59518,Helsinki,Uusimaa,Finland,Second Class,1045.36,1002.87,0.075,75.22,58.23,1045.36,FI-2015-NG1966769-49214,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-5641,10.0,28.6481,286.48
20211,2025-02-11,Daniel Romero,43492,Turku,Southwest Finland,Finland,Same Day,2964.19,3698.75,0.2,739.75,5.19,2964.19,FI-2016-DA3136529-43648,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-6101,10.0,321.9832,3219.83
20202,2024-08-17,Corey Catlett,40871,Seattle,Washington,United States,Same Day,6935.9,7656.82,0.1,765.68,44.76,6935.9,UN-2014-CO6530194-44947,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-8268,1.0,11.0729,11.07
20086,2024-11-02,Mikko Laine,46006,Valencia,Valencian Community,Spain,Same Day,1627.8,1733.86,0.075,130.04,23.98,1627.8,SP-2013-MI8491822-48824,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-1826,1.0,10.2884,10.29
20199,2025-12-28,David Philippe,45761,Hanoi,Hanoi,Vietnam,Second Class,1361.38,1566.05,0.15,234.91,30.24,1361.38,VI-2012-DA6547958-42662,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-7987,4.0,136.5356,546.14
20174,2025-01-21,Mikko Laine,25499,Tampere,Pirkanmaa,Finland,First Class,6799.88,7114.81,0.05,355.74,40.81,6799.88,FI-2012-MI1762722-49449,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-8304,10.0,9.69,96.9
20058,2025-04-08,Corey Catlett,20998,Valencia,Valencian Community,Spain,First Class,1576.77,1799.15,0.15,269.87,47.49,1576.77,SP-2016-CO5074336-41669,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-4246,6.0,2.7855,16.71
20078,2026-01-27,David Philippe,46459,San Francisco,California,United States,Second Class,4624.47,4593.62,,,30.85,4624.47,UN-2016-DA8312936-48056,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-8629,10.0,228.7643,2287.64
20136,2024-03-21,Aaron Bergman,89414,Hamburg,Hamburg,Germany,Same Day,3073.21,3310.83,0.075,248.31,10.69,3073.21,GE-2016-AA3531028-41013,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-8672,1.0,1082.805,1082.81
20107,2025-08-28,Nguyen Minh Anh,57538,San Francisco,California,United States,First Class,740.53,778.77,0.075,58.41,20.17,740.53,UN-2014-NG7017548-40992,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-8625,5.0,27.7432,138.72
20074,2024-06-22,Bruce Degenhardt,87304,Hanoi,Hanoi,Vietnam,Second Class,1403.21,1362.59,0.0,0.0,40.62,1403.21,VI-2015-BR2925626-48922,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-3354,10.0,111.6106,1116.11
20035,2024-07-22,Bruce Degenhardt,18434,Barcelona,Catalonia,Spain,First Class,142.04,126.06,0.0,0.0,15.98,142.04,SP-2015-BR1649691-47711,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-7423,0.0,5.8973,5.9
20004,2024-10-22,Mikko Laine,57400,Hanoi,Hanoi,Vietnam,Second Class,496.8,594.85,0.2,118.97,20.92,496.8,VI-2012-MI1768805-43733,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-6412,3.0,39.9306,119.79
20037,2026-01-08,Corey Catlett,43142,Barcelona,Catalonia,Spain,Standard Class,1515.15,1478.22,0.0,0.0,36.93,1515.15,SP-2012-CO2935113-44279,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-2070,5.0,168.5414,842.71
20028,2025-02-13,Daniel Romero,24010,Madrid,Madrid,Spain,Standard Class,1573.49,1923.26,0.2,384.65,34.88,1573.49,SP-2014-DA3646552-47179,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-8556,1.0,8.3629,8.36
20003,2023-09-16,Aaron Bergman,55197,Hamburg,Hamburg,Germany,Standard Class,1781.56,1723.04,,,58.52,1781.56,GE-2012-AA8707870-48785,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-3087,6.0,1.7205,10.32
20072,2023-09-21,Nguyen Minh Anh,47759,Turku,Southwest Finland,Finland,Standard Class,4082.53,4047.17,0.0,0.0,35.36,4082.53,FI-2012-NG3634980-43929,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-2752,3.0,1178.3424,3535.03
20010,2024-01-09,Sofia Müller,99307,Berlin,Berlin,Germany,Same Day,4456.32,4776.81,0.075,358.26,37.77,4456.32,GE-2016-SO2065818-46304,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-5949,6.0,209.8535,1259.12
20244,2025-04-18,Aaron Bergman,67700,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,262.23,235.84,0.05,11.79,38.18,262.23,VI-2015-AA3283789-44922,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-7773,2.0,10.4505,20.9
20105,2023-09-17,Nguyen Minh Anh,80457,Hanoi,Hanoi,Vietnam,Second Class,1195.51,1339.16,0.15,200.87,57.22,1195.51,VI-2015-NG8610879-46078,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-3605,5.0,20.9688,104.84
20227,2023-03-15,Corey Catlett,28136,Berlin,Berlin,Germany,Second Class,9893.89,9861.07,0.0,0.0,32.82,9893.89,GE-2012-CO3533857-40149,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-4411,10.0,6.3115,63.12
20241,2024-07-11,Mikko Laine,78302,Hanoi,Hanoi,Vietnam,Second Class,2920.73,3034.29,0.05,151.71,21.56,2920.73,VI-2015-MI3843767-42274,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-6606,6.0,13.7179,82.31
20091,2023-05-14,Mikko Laine,18968,Da Nang,Da Nang,Vietnam,Second Class,11063.92,11897.42,0.075,892.31,58.81,11063.92,VI-2014-MI4816586-41480,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-2276,10.0,835.7237,8357.24
20153,2024-07-06,Mikko Laine,74700,Helsinki,Uusimaa,Finland,Second Class,4509.48,4452.04,,,57.44,4509.48,FI-2012-MI9782613-45908,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-8584,3.0,579.6631,1738.99
20063,2024-09-24,Mikko Laine,26106,Barcelona,Catalonia,Spain,First Class,1975.98,1931.38,0.0,0.0,44.6,1975.98,SP-2016-MI4205394-41402,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-8294,1.0,942.6339,942.63
20145,2026-02-27,Nguyen Minh Anh,50562,Hanoi,Hanoi,Vietnam,Same Day,1742.11,1850.51,0.075,138.79,30.39,1742.11,VI-2013-NG7171347-49345,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-2140,10.0,5.3924,53.92
20064,2024-07-06,David Philippe,74332,Da Nang,Da Nang,Vietnam,Same Day,7164.96,7137.72,0.0,0.0,27.24,7164.96,VI-2012-DA2561176-44820,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-7208,3.0,1119.5804,3358.74
20169,2025-10-14,Elina Virtanen,37109,Helsinki,Uusimaa,Finland,First Class,2878.63,3334.22,0.15,500.13,44.54,2878.63,FI-2012-EL6189037-46523,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-2007,1.0,26.9686,26.97
20195,2024-06-20,Aisha Khan,33233,Turku,Southwest Finland,Finland,Same Day,1124.33,1266.99,0.15,190.05,47.39,1124.33,FI-2014-AI8925622-41647,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-1003,1.0,304.6997,304.7
20196,2025-06-12,David Philippe,72695,Cologne,North Rhine-Westphalia,Germany,Second Class,1375.36,1608.36,0.15,241.25,8.25,1375.36,GE-2014-DA6388299-44676,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-9704,2.0,212.5941,425.19
20230,2025-02-24,Bruce Degenhardt,62023,Austin,Texas,United States,First Class,790.62,858.04,0.1,85.8,18.38,790.62,UN-2014-BR7812009-47520,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-8326,2.0,5.4679,10.94
